Year,Month,Day,Latitude,Longitude,Depth,Magnitude
2004,10,24,39.1294,27.471,3.98,3.0
2004,10,24,36.3826,28.9659,20.2,3.0
2004,10,24,37.2505,28.2027,2.9,3.2
2004,10,23,36.4766,26.1743,6.5,3.4
2004,10,23,39.7304,41.0493,7.1,3.6
2004,10,23,37.0515,28.2009,12.6,3.2
2004,10,23,39.6953,29.3954,7.2,3.0
2004,10,23,36.8257,27.54,1.0,3.2
2004,10,22,38.2223,37.2411,9.0,3.0
2004,10,22,36.9302,26.9234,9.5,3.1
2004,10,22,38.1988,26.7819,5.1,3.3
2004,10,22,38.7042,25.9526,26.0,3.7
2004,10,22,36.9521,36.7996,20.0,3.5
2004,10,21,38.6445,25.8158,7.4,3.2
2004,10,21,38.7108,25.4733,9.0,3.2
2004,10,21,38.4692,26.7287,14.5,3.0
2004,10,21,38.4158,39.3618,12.2,3.5
2004,10,21,39.9046,40.1687,8.9,3.3
2004,10,21,39.6605,29.7948,3.3,3.0
2004,10,21,39.5969,25.5577,10.0,3.6
2004,10,21,38.3461,26.5454,10.0,3.1
2004,10,21,38.1838,31.066,16.2,3.0
2004,10,20,36.4842,27.7431,10.0,3.2
2004,10,20,39.7353,29.4605,8.0,3.0
2004,10,20,37.5174,37.6181,2.9,3.1
2004,10,20,37.2896,37.1791,9.86,3.3
2004,10,20,38.9054,37.9833,1.0,3.1
2004,10,19,39.2397,28.0782,10.0,3.0
2004,10,19,39.7019,29.4675,9.1,3.0
2004,10,19,39.5125,25.5241,2.4,3.4
2004,10,19,38.3958,39.249,7.8,3.1
2004,10,18,36.9327,27.2122,15.6,3.1
2004,10,18,41.6418,32.5005,1.0,3.3
2004,10,18,38.3237,37.2096,3.2,3.1
2004,10,18,38.3185,39.2287,4.7,3.2
2004,10,17,40.7533,35.1592,1.9,3.0
2004,10,17,38.5686,30.1021,1.46,3.3
2004,10,16,39.6305,29.4968,2.4,3.0
2004,10,16,38.7251,31.3686,9.1,3.3
2004,10,16,38.1524,35.1216,9.2,3.0
2004,10,16,39.8477,41.4571,7.5,3.2
2004,10,15,37.1892,37.3238,5.0,3.0
2004,10,15,37.5863,37.8796,12.8,3.1
2004,10,15,38.7524,26.6482,16.3,3.2
2004,10,15,37.713,34.7068,15.5,3.0
2004,10,14,36.9392,27.7093,19.0,3.3
2004,10,14,38.8399,26.8147,21.2,3.2
2004,10,14,38.8735,26.8859,17.1,3.2
2004,10,14,36.8844,27.6331,19.8,3.1
2004,10,14,35.3995,31.9997,9.8,3.5
2004,10,13,40.5462,35.3502,11.9,3.4
2004,10,13,36.8349,27.478,20.7,3.4
2004,10,13,40.7247,30.6539,9.8,3.3
2004,10,13,37.3989,30.9333,6.7,3.1
2004,10,13,37.5809,38.1235,3.71,3.1
2004,10,13,37.0955,37.36,2.23,3.1
2004,10,13,37.7339,43.306,12.7,3.1
2004,10,13,36.1271,26.7522,27.4,3.2
2004,10,13,39.874,39.8046,11.79,3.0
2004,10,12,37.169,35.5738,4.9,3.7
2004,10,12,36.9982,27.7466,14.75,3.0
2004,10,12,38.1476,28.7382,2.7,3.0
2004,10,12,38.1226,28.6781,3.48,3.1
2004,10,12,40.6488,32.9836,7.2,3.2
2004,10,12,36.8396,27.6552,6.01,3.1
2004,10,11,39.6244,30.8252,10.8,3.0
2004,10,11,39.5503,38.4383,5.2,3.3
2004,10,11,39.2002,37.8927,6.5,3.1
2004,10,11,40.3611,28.9425,11.1,3.5
2004,10,11,40.5727,29.0046,9.4,3.0
2004,10,10,36.5887,28.9525,8.5,3.0
2004,10,10,39.596,39.7344,1.95,3.2
2004,10,9,36.6759,27.1928,4.6,3.0
2004,10,9,39.1338,40.4434,7.0,3.6
2004,10,9,37.7698,26.89,7.89,3.0
2004,10,9,37.7513,26.8624,11.15,3.2
2004,10,9,37.7465,27.0122,2.9,3.5
2004,10,9,38.3451,39.1256,6.73,3.0
2004,10,9,37.7536,27.048,13.4,3.7
2004,10,8,36.29,26.27,10.8,3.8
2004,10,8,37.7856,26.8836,18.5,3.0
2004,10,8,37.7413,26.8436,12.34,3.7
2004,10,8,37.7253,26.8485,15.56,3.0
2004,10,8,37.7572,26.919,4.6,3.0
2004,10,8,37.7831,26.8982,13.5,3.9
2004,10,8,37.4394,33.6931,10.9,3.0
2004,10,8,37.901,27.604,16.26,3.1
2004,10,7,38.4876,38.6026,2.84,3.2
2004,10,7,37.8461,27.0555,16.69,3.1
2004,10,7,36.5018,26.8383,113.85,5.0
2004,10,6,39.5534,26.3832,4.5,3.0
2004,10,6,37.7407,26.8691,12.0,3.0
2004,10,6,37.7604,26.9289,11.11,3.0
2004,10,6,37.7791,27.0287,7.0,3.0
2004,10,6,37.7539,26.9757,3.7,3.6
2004,10,6,38.884,26.8986,12.6,3.1
2004,10,5,37.7472,26.8991,19.87,3.5
2004,10,5,37.0123,30.3433,6.69,3.0
2004,10,5,36.7804,34.3239,10.9,3.3
2004,10,5,39.7571,29.4513,15.85,3.0
2004,10,5,37.7461,27.0839,9.0,3.2
2004,10,5,40.5087,30.0187,11.72,3.2
2004,10,5,37.7502,26.9472,2.67,3.1
2004,10,5,37.736,25.9224,11.26,3.1
2004,10,4,37.7771,40.4684,11.4,3.0
2004,10,4,37.2147,30.349,10.43,3.9
2004,10,4,39.7288,33.1123,11.03,3.0
2004,10,4,37.7569,26.8889,10.9,3.2
2004,10,4,37.75,26.9183,6.4,3.1
2004,10,4,37.1897,37.0961,12.5,3.3
2004,10,4,37.7702,26.8581,11.21,3.0
2004,10,3,37.9968,26.7997,3.0,3.1
2004,10,3,36.737,34.2725,22.5,3.3
2004,10,3,39.7194,29.4471,4.6,3.0
2004,10,3,39.5572,28.0264,6.2,3.1
2004,10,3,38.0113,26.6481,12.3,3.0
2004,10,3,39.0631,41.3483,8.1,3.1
2004,10,3,37.7768,36.2172,3.2,3.4
2004,10,3,35.1834,27.4123,21.3,4.0
2004,10,3,38.777,33.1921,5.6,3.3
2004,10,2,38.2776,38.6394,10.0,3.3
2004,10,2,38.1018,43.0996,16.26,3.7
2004,10,2,38.9598,25.5589,12.84,3.5
2004,10,2,39.6043,38.8552,3.38,3.1
2004,10,1,38.48,39.17,2.0,3.5
2004,10,1,38.7582,37.0131,9.1,3.5
2004,10,1,36.9868,27.74,6.3,3.0
2004,10,1,38.9553,26.4092,8.5,3.2
2004,10,1,38.1644,27.6639,16.4,3.0
2004,10,1,36.8577,33.4423,14.6,3.2
2004,10,1,36.8537,27.5978,15.5,3.2
2004,9,30,38.4248,39.2736,4.7,3.0
2004,9,30,38.5412,37.5579,3.2,3.0
2004,9,30,39.9393,40.8053,2.5,3.5
2004,9,30,39.6625,38.5753,6.54,3.1
2004,9,30,39.6409,38.5463,2.2,3.4
2004,9,30,40.1082,33.3927,1.7,3.0
2004,9,30,39.6415,38.5243,9.7,4.3
2004,9,30,39.8307,29.5522,7.4,3.0
2004,9,29,40.6613,29.1074,13.14,3.8
2004,9,29,37.9629,37.9324,6.0,3.1
2004,9,29,39.4329,31.4376,3.4,3.1
2004,9,29,40.617,33.0538,8.4,3.0
2004,9,28,36.5378,26.9766,15.7,3.2
2004,9,28,40.7724,31.4702,6.3,3.3
2004,9,28,41.3553,35.6584,10.9,3.4
2004,9,28,39.9623,32.3844,2.0,3.0
2004,9,28,38.2787,39.0068,11.39,3.0
2004,9,28,36.745,34.4319,6.8,4.3
2004,9,28,38.1773,30.7585,5.37,3.3
2004,9,27,40.6775,38.2377,11.68,3.0
2004,9,27,36.93,27.3974,10.8,3.0
2004,9,27,39.2494,39.0509,11.1,3.0
2004,9,27,35.9684,28.0532,18.61,3.6
2004,9,27,38.8007,40.3366,8.9,3.2
2004,9,27,36.1747,29.6603,11.83,3.3
2004,9,27,38.5544,43.4492,26.95,3.3
2004,9,27,38.6564,43.2297,19.17,4.0
2004,9,26,37.7481,29.0585,3.0,3.8
2004,9,26,38.91,27.23,6.0,3.9
2004,9,26,38.4712,39.2492,12.28,3.0
2004,9,26,38.346,39.1169,14.3,3.0
2004,9,25,38.312,39.1928,4.9,3.7
2004,9,25,38.64,26.4,5.5,3.2
2004,9,25,38.3951,39.2308,7.51,4.0
2004,9,25,39.125,28.2134,1.7,3.2
2004,9,24,37.6121,31.3823,12.4,3.3
2004,9,24,36.6209,28.3803,38.61,3.3
2004,9,24,40.4154,27.2285,12.54,3.3
2004,9,24,36.9843,27.8432,23.14,3.0
2004,9,23,37.513,38.8722,9.1,3.1
2004,9,23,35.3266,27.7546,3.74,3.3
2004,9,23,36.9242,27.7342,10.9,3.0
2004,9,22,38.9548,29.0509,13.59,3.1
2004,9,22,37.0408,37.529,2.57,3.2
2004,9,22,38.5,39.8414,20.9,3.2
2004,9,22,38.5046,39.5321,18.1,3.1
2004,9,21,36.9302,27.7585,19.9,3.3
2004,9,21,38.8686,36.8781,28.4,3.2
2004,9,21,36.9571,27.7306,24.7,3.0
2004,9,21,37.3257,37.3094,3.74,3.1
2004,9,21,36.9271,27.6993,28.01,3.0
2004,9,21,37.0672,27.6745,16.03,3.2
2004,9,21,39.7561,29.4283,16.4,3.0
2004,9,21,37.0063,27.7419,11.1,3.0
2004,9,21,37.0165,27.7193,12.2,3.1
2004,9,21,35.1717,29.3968,2.63,3.7
2004,9,21,39.5653,39.8426,8.75,3.0
2004,9,20,40.1934,38.0995,10.5,3.1
2004,9,20,36.3171,28.6212,5.71,3.0
2004,9,20,37.7688,29.1022,2.5,3.1
2004,9,20,36.4476,28.5999,20.5,3.0
2004,9,20,37.8502,29.4687,17.61,3.2
2004,9,19,38.8664,35.7038,1.0,3.4
2004,9,19,38.3967,39.1704,6.2,3.4
2004,9,19,38.3219,39.1796,1.0,3.4
2004,9,19,40.5054,32.9781,2.0,3.1
2004,9,19,39.9244,40.1809,16.55,3.2
2004,9,19,39.9231,40.1932,13.52,3.4
2004,9,19,39.953,40.2005,18.38,3.1
2004,9,18,36.8649,27.9431,22.62,3.2
2004,9,18,40.3209,38.0527,14.19,3.1
2004,9,18,39.8645,37.5267,5.6,3.0
2004,9,18,38.5041,43.712,11.62,3.2
2004,9,18,38.3904,39.0195,8.0,3.3
2004,9,18,37.0327,27.6398,6.14,3.1
2004,9,16,40.4023,33.0166,6.3,3.2
2004,9,16,36.9166,38.6702,11.0,3.2
2004,9,16,37.0672,27.6176,11.7,3.0
2004,9,16,39.8903,33.0161,1.0,3.0
2004,9,16,39.7015,29.3948,6.7,3.1
2004,9,16,37.1674,37.1206,5.5,3.2
2004,9,16,38.6901,31.1825,15.2,4.0
2004,9,16,37.77,29.27,6.0,3.7
2004,9,15,38.868,35.4058,3.26,3.3
2004,9,15,38.8486,30.6234,8.94,3.0
2004,9,15,39.9964,40.8776,9.03,3.4
2004,9,15,36.9139,27.8571,1.0,3.2
2004,9,15,38.2694,38.9187,8.3,3.3
2004,9,15,40.7129,33.0446,1.23,3.0
2004,9,15,38.7831,31.061,8.6,3.0
2004,9,15,40.4483,36.8241,1.06,3.0
2004,9,14,40.6361,33.1072,1.06,3.1
2004,9,14,36.3248,27.69,8.7,3.3
2004,9,14,36.8098,27.6955,10.62,3.1
2004,9,13,40.8362,30.9829,4.9,3.7
2004,9,13,38.6036,39.5957,10.5,3.3
2004,9,12,39.0615,27.612,5.3,3.0
2004,9,12,41.7769,32.4891,8.4,3.0
2004,9,12,39.3997,39.1935,12.0,3.0
2004,9,11,38.7783,30.869,16.2,3.1
2004,9,11,38.0608,30.0986,13.74,3.3
2004,9,10,40.7166,33.0297,2.94,3.2
2004,9,10,39.3895,39.177,5.2,3.2
2004,9,10,38.7114,31.1108,2.75,3.2
2004,9,9,39.6616,39.6929,5.02,3.2
2004,9,9,36.9233,27.7456,2.0,3.0
2004,9,9,39.4141,40.429,15.7,3.1
2004,9,9,36.8783,27.7022,17.8,3.6
2004,9,9,38.8078,39.8452,10.9,3.1
2004,9,8,39.1998,25.2205,10.4,3.5
2004,9,8,38.3262,39.1376,5.9,4.1
2004,9,8,38.3617,43.5642,9.0,3.2
2004,9,8,37.6446,38.5837,9.64,3.1
2004,9,8,39.2632,41.1418,5.53,3.0
2004,9,8,39.2564,41.1023,13.1,3.0
2004,9,8,39.6872,29.4151,5.9,3.9
2004,9,8,36.784,34.3749,8.02,3.1
2004,9,8,38.183,26.92,5.63,3.0
2004,9,8,36.915,27.7626,2.9,3.0
2004,9,8,36.976,27.7017,26.4,3.0
2004,9,7,38.695,31.1297,1.92,3.2
2004,9,7,38.69,31.1,4.8,3.2
2004,9,7,38.6695,31.2125,10.5,4.2
2004,9,7,38.655,26.7062,12.31,3.1
2004,9,7,40.7944,39.2504,9.1,3.0
2004,9,7,35.9435,27.2215,12.4,3.0
2004,9,7,37.0897,37.447,20.28,3.2
2004,9,7,36.8613,27.3383,8.6,3.2
2004,9,7,36.8061,27.7703,15.92,3.0
2004,9,7,36.7995,34.3455,10.7,3.4
2004,9,6,35.9666,26.8049,27.4,3.0
2004,9,6,37.5542,36.3212,2.6,3.7
2004,9,6,40.5172,32.8374,5.0,3.3
2004,9,6,36.9983,27.6543,16.0,3.1
2004,9,5,37.0359,27.6912,6.54,3.0
2004,9,5,36.9608,27.7296,11.66,3.1
2004,9,5,37.0659,27.6436,18.8,3.8
2004,9,5,36.8061,29.0188,20.51,3.4
2004,9,4,37.0135,27.8262,6.8,3.5
2004,9,4,39.9826,33.2855,11.5,3.1
2004,9,3,36.9112,27.8157,23.32,3.5
2004,9,3,36.9763,27.7902,13.4,3.6
2004,9,3,36.9163,27.7555,19.5,3.0
2004,9,3,39.6328,38.4647,8.4,3.1
2004,9,3,36.9167,27.7788,15.5,3.0
2004,9,2,39.1593,40.2845,17.5,3.0
2004,9,2,39.641,29.5118,14.4,3.1
2004,9,2,36.8906,27.4443,13.7,3.8
2004,9,2,37.9826,34.347,1.81,3.1
2004,9,2,36.9172,27.7095,1.0,3.0
2004,9,2,38.9809,27.0366,14.3,3.0
2004,9,2,36.8734,27.3803,20.47,3.5
2004,9,2,36.9906,27.672,6.99,3.2
2004,9,1,38.335,39.2486,12.04,3.2
2004,9,1,38.3755,39.3047,9.07,3.4
2004,9,1,37.1679,37.4044,2.2,3.0
2004,9,1,36.6038,28.6066,16.8,3.2
2004,9,1,36.9877,27.7199,13.7,3.0
2004,9,1,39.485,27.96,4.92,3.0
2004,9,1,36.9473,27.7896,12.6,3.0
2004,8,31,38.3378,38.9959,14.8,3.1
2004,8,31,40.7698,35.2227,2.8,3.0
2004,8,31,38.7267,36.4549,3.0,3.1
2004,8,31,36.9147,27.7839,12.1,3.0
2004,8,31,40.754,30.6239,5.6,3.0
2004,8,31,37.4347,26.7785,1.2,3.0
2004,8,31,36.9218,27.7705,20.0,3.4
2004,8,31,36.9891,27.7221,19.8,3.0
2004,8,31,36.5731,27.878,20.9,3.0
2004,8,30,38.8074,26.7371,8.9,3.0
2004,8,30,39.3042,33.1828,11.2,3.0
2004,8,30,37.7669,29.2366,4.1,3.0
2004,8,30,36.9569,27.7804,16.7,3.7
2004,8,30,37.1881,38.6073,20.2,3.3
2004,8,30,35.9487,29.0326,17.0,3.3
2004,8,30,39.271,27.7767,10.4,3.2
2004,8,30,37.024,27.6928,14.6,3.0
2004,8,30,38.7854,43.773,5.4,3.3
2004,8,30,36.9754,27.689,14.4,3.0
2004,8,30,39.2812,32.6716,4.4,3.6
2004,8,30,36.936,27.7498,16.9,3.0
2004,8,29,40.3005,26.2198,10.9,3.4
2004,8,29,36.0723,27.5107,16.4,3.2
2004,8,29,37.0153,27.6864,15.3,3.2
2004,8,29,39.6827,29.391,5.9,3.0
2004,8,29,40.7995,31.9606,2.4,3.0
2004,8,29,37.0427,26.8045,3.0,3.0
2004,8,28,36.9901,27.4794,32.9,3.0
2004,8,28,40.072,41.9537,3.35,3.3
2004,8,28,39.6698,39.5902,7.78,3.2
2004,8,28,36.966,27.7313,11.52,3.1
2004,8,28,36.9471,27.7197,10.7,3.1
2004,8,28,38.7365,26.5479,15.94,3.2
2004,8,27,37.3064,37.3271,2.3,3.2
2004,8,27,38.0784,38.1038,16.48,3.0
2004,8,26,39.0596,25.5276,10.82,3.3
2004,8,26,39.6474,39.5929,10.34,3.1
2004,8,26,39.6663,39.5928,8.6,3.1
2004,8,26,39.3005,28.4543,5.3,3.1
2004,8,26,37.0586,28.643,12.5,3.0
2004,8,26,36.3733,28.7946,10.9,3.1
2004,8,25,39.295,41.6507,10.25,3.1
2004,8,25,39.3008,28.8951,4.55,3.2
2004,8,25,39.0252,26.1312,11.9,3.5
2004,8,25,36.8343,27.681,5.0,3.0
2004,8,25,39.5737,38.3338,2.0,3.2
2004,8,25,39.6657,39.6339,5.0,3.5
2004,8,24,37.0345,38.6832,9.5,3.3
2004,8,24,38.3538,39.0371,5.7,3.1
2004,8,24,39.6178,44.2257,19.7,3.7
2004,8,24,37.1458,37.1686,5.9,3.0
2004,8,24,37.5351,37.61,2.0,3.0
2004,8,24,36.9865,27.5465,18.94,3.2
2004,8,24,38.459,42.1141,5.9,3.0
2004,8,23,36.1674,27.753,3.19,3.2
2004,8,23,36.2761,28.9129,13.56,3.1
2004,8,23,37.3601,37.6914,11.3,3.0
2004,8,23,39.6446,41.7786,17.2,3.1
2004,8,23,36.9362,27.6255,17.6,3.1
2004,8,23,38.1982,38.8714,17.8,3.3
2004,8,23,39.4787,30.0784,5.8,3.0
2004,8,22,36.9464,27.7386,12.2,3.0
2004,8,22,36.9152,27.7769,13.97,3.2
2004,8,22,36.9515,27.7017,11.5,3.1
2004,8,22,38.9459,42.3279,20.7,3.5
2004,8,22,36.4623,27.2068,4.3,3.2
2004,8,22,36.8751,27.5093,17.0,3.5
2004,8,22,36.0618,27.1287,14.0,3.1
2004,8,22,37.006,27.6855,15.1,3.0
2004,8,22,37.8849,32.5415,5.8,3.4
2004,8,22,38.94,26.73,9.5,3.5
2004,8,22,36.0381,29.0373,22.1,3.5
2004,8,21,38.285,36.5426,11.8,3.5
2004,8,21,38.9436,42.3443,8.6,3.2
2004,8,21,38.2754,38.3573,12.3,3.1
2004,8,21,38.9341,42.3369,8.7,3.1
2004,8,21,38.9588,42.3213,5.8,3.1
2004,8,21,40.4551,34.782,5.6,3.0
2004,8,21,38.04,38.2586,2.1,3.3
2004,8,21,39.6643,29.467,2.2,3.1
2004,8,21,39.7106,29.4248,9.6,3.1
2004,8,21,38.5563,35.6006,4.8,3.1
2004,8,20,38.9157,42.3622,5.6,3.0
2004,8,20,39.6943,29.4166,9.6,3.0
2004,8,20,36.4307,27.8774,38.77,4.2
2004,8,20,38.4693,39.171,8.8,3.0
2004,8,20,36.9156,27.8013,13.3,3.2
2004,8,19,35.9573,27.4212,9.5,3.3
2004,8,19,38.358,39.2166,1.0,3.2
2004,8,19,38.4951,39.3053,7.01,3.1
2004,8,19,39.6974,29.4082,3.8,3.0
2004,8,19,39.0844,40.3271,20.5,3.0
2004,8,19,39.9118,32.9724,2.0,3.0
2004,8,19,40.7703,31.4095,1.0,3.0
2004,8,19,38.1888,31.3841,5.82,3.3
2004,8,19,36.9294,27.6501,20.0,3.1
2004,8,19,38.2484,31.334,11.1,3.2
2004,8,19,36.0782,27.5036,19.8,3.2
2004,8,19,36.2591,27.5048,21.0,3.4
2004,8,19,36.0833,27.4258,16.0,3.6
2004,8,19,35.9947,27.5229,21.0,4.4
2004,8,19,36.1569,27.4055,28.2,4.3
2004,8,19,36.0602,27.4377,13.9,3.7
2004,8,19,38.3119,39.2762,1.6,3.2
2004,8,18,38.3373,39.2109,3.0,3.2
2004,8,18,38.3325,39.2064,2.1,3.3
2004,8,18,36.7922,28.9995,11.1,3.1
2004,8,18,39.4312,43.9918,2.0,3.6
2004,8,18,36.7715,34.2778,10.1,3.2
2004,8,18,37.0835,37.5855,20.1,3.0
2004,8,18,39.9636,40.6662,8.6,3.0
2004,8,18,36.6516,34.3664,10.1,4.7
2004,8,18,38.3981,39.2425,1.52,3.2
2004,8,18,37.8745,30.6885,12.0,3.8
2004,8,18,38.2312,38.8945,8.3,3.1
2004,8,18,38.6961,31.2182,12.4,3.3
2004,8,17,39.2875,41.0028,8.8,3.9
2004,8,17,38.3129,39.1478,5.0,3.4
2004,8,17,38.7183,34.9773,5.0,3.0
2004,8,17,39.7398,29.411,10.8,3.0
2004,8,17,36.7876,27.8272,19.1,3.0
2004,8,17,38.3735,39.2633,5.7,3.6
2004,8,17,38.8776,27.1901,2.1,3.1
2004,8,17,39.4205,40.8464,6.94,3.1
2004,8,16,40.8093,30.8897,7.07,3.3
2004,8,16,36.8243,27.7419,12.0,3.0
2004,8,16,38.3851,39.1116,5.51,3.7
2004,8,16,38.3358,39.2534,1.82,3.2
2004,8,16,36.9716,27.6683,9.5,3.1
2004,8,16,37.2662,28.1297,12.3,3.0
2004,8,16,37.0072,27.7564,13.9,3.0
2004,8,16,39.7175,29.41,11.2,3.0
2004,8,16,36.9154,27.7055,3.1,3.0
2004,8,15,37.0268,27.4479,7.3,3.0
2004,8,15,38.353,31.1346,6.1,3.8
2004,8,15,36.9678,27.7575,5.5,3.1
2004,8,15,38.4239,39.0806,13.4,3.0
2004,8,15,38.3158,39.2134,1.0,3.0
2004,8,15,40.6544,35.5647,2.0,3.3
2004,8,15,38.3578,39.1787,4.0,3.4
2004,8,15,38.3868,39.0761,14.0,3.0
2004,8,15,38.3412,39.1959,2.6,3.5
2004,8,15,38.3262,39.2036,4.2,4.1
2004,8,14,38.3492,39.198,7.3,3.6
2004,8,14,38.3434,39.1096,7.4,4.2
2004,8,14,36.9068,27.5976,15.03,3.1
2004,8,14,38.1595,38.1595,25.84,3.0
2004,8,14,38.4339,39.2818,8.95,3.3
2004,8,14,37.0656,27.5484,14.0,3.0
2004,8,14,36.9417,27.7186,14.77,3.3
2004,8,14,38.8994,26.8897,16.6,3.1
2004,8,14,36.9997,27.7751,2.0,3.0
2004,8,14,36.9685,27.6638,5.0,3.0
2004,8,14,37.0366,27.6287,7.45,3.0
2004,8,14,38.4255,39.1202,10.22,3.6
2004,8,14,36.9572,28.5531,8.68,3.0
2004,8,14,38.3853,39.1704,6.5,3.6
2004,8,14,38.2243,38.9684,5.42,3.0
2004,8,14,37.0386,27.6468,10.15,3.0
2004,8,14,37.0213,27.6686,10.19,3.1
2004,8,14,36.9912,27.5849,11.73,3.0
2004,8,14,38.2355,38.9557,6.1,3.5
2004,8,14,37.0376,27.554,17.2,3.0
2004,8,14,38.3496,39.1999,5.0,3.2
2004,8,14,38.2543,39.0306,11.29,4.3
2004,8,14,36.9104,27.7162,21.09,3.4
2004,8,14,39.1009,38.7354,10.81,3.2
2004,8,14,38.2842,38.9339,12.02,3.1
2004,8,13,38.2165,38.9688,6.22,3.2
2004,8,13,38.279,38.9672,12.3,4.3
2004,8,13,38.4185,39.2775,9.4,3.5
2004,8,13,38.2738,39.1004,18.3,3.2
2004,8,13,40.7005,27.0986,1.84,3.1
2004,8,13,40.7063,26.5407,10.9,3.9
2004,8,13,39.7384,29.4489,8.5,3.1
2004,8,13,38.5789,26.2104,9.5,3.0
2004,8,13,39.7103,29.456,9.2,3.1
2004,8,13,40.0128,33.2954,3.2,3.1
2004,8,13,39.7053,29.4374,10.6,3.0
2004,8,13,41.7203,32.4104,10.2,3.0
2004,8,13,37.0635,27.6553,6.2,3.0
2004,8,13,37.0165,27.6894,12.5,3.0
2004,8,13,38.4944,39.3365,10.3,3.0
2004,8,13,38.4112,39.2003,12.1,3.0
2004,8,13,38.3395,39.2541,1.2,3.6
2004,8,13,38.3857,39.2187,7.2,3.0
2004,8,13,40.7227,30.3719,11.7,3.2
2004,8,13,36.1262,29.0216,9.5,3.1
2004,8,13,38.3759,38.9946,14.3,3.1
2004,8,13,38.5051,39.142,5.0,3.0
2004,8,13,36.8759,27.6526,10.9,3.2
2004,8,12,38.388,39.175,11.0,3.0
2004,8,12,36.9637,27.5488,19.7,3.0
2004,8,12,38.3522,39.0876,9.6,3.0
2004,8,12,36.8951,27.5635,21.0,3.2
2004,8,12,36.9488,27.367,28.0,3.2
2004,8,12,36.9983,27.5884,13.4,3.1
2004,8,12,38.402,39.129,8.0,3.5
2004,8,12,40.434,37.3221,13.8,3.4
2004,8,12,38.2788,39.0142,3.0,3.6
2004,8,12,36.9653,27.6728,21.9,3.3
2004,8,12,39.6935,29.2994,10.7,3.0
2004,8,12,38.6685,26.0666,4.4,3.2
2004,8,12,38.4772,39.2601,3.6,3.5
2004,8,12,38.3079,39.1238,5.0,3.1
2004,8,12,38.3466,39.1251,2.8,3.6
2004,8,12,38.3489,39.2403,8.1,3.4
2004,8,12,38.3974,39.1081,10.4,3.1
2004,8,12,38.4098,39.2711,8.9,3.0
2004,8,12,38.4622,39.2777,11.1,3.5
2004,8,12,38.4259,39.0515,10.9,3.0
2004,8,12,38.2636,38.982,15.7,3.3
2004,8,12,38.402,39.2294,7.11,3.2
2004,8,11,38.3933,39.2705,4.46,3.0
2004,8,11,38.839,27.6846,21.69,3.0
2004,8,11,38.3384,39.1709,15.33,3.4
2004,8,11,38.4426,39.1906,11.06,3.3
2004,8,11,38.2661,38.986,14.02,3.3
2004,8,11,38.4114,39.1864,12.77,3.3
2004,8,11,38.4,39.1382,6.71,3.2
2004,8,11,38.3339,39.1855,1.41,3.1
2004,8,11,38.5035,39.2441,1.03,3.1
2004,8,11,38.368,39.1461,4.62,5.3
2004,8,11,36.8523,27.814,17.9,3.1
2004,8,11,36.8604,27.8213,17.8,3.2
2004,8,11,36.8661,27.7116,15.9,3.1
2004,8,11,37.0261,27.5045,5.0,3.0
2004,8,11,39.4243,44.0262,8.21,3.8
2004,8,10,36.9995,27.7175,1.0,3.0
2004,8,10,38.5798,25.9467,10.8,3.0
2004,8,10,39.7247,29.3316,12.5,3.0
2004,8,10,39.6579,44.0903,6.09,3.9
2004,8,10,37.8133,28.3694,13.2,3.1
2004,8,10,38.4766,43.5818,8.9,3.4
2004,8,10,36.9473,27.7578,12.6,3.2
2004,8,10,37.8143,35.3919,16.1,3.2
2004,8,10,36.2356,28.983,24.14,3.3
2004,8,9,39.6421,43.9892,11.4,3.6
2004,8,9,40.7212,30.2733,2.19,3.1
2004,8,9,39.37,43.86,1.67,3.8
2004,8,9,41.3143,35.7356,11.4,3.6
2004,8,9,36.9831,27.7592,10.27,3.1
2004,8,9,38.6026,40.7167,5.1,3.1
2004,8,9,36.9867,27.654,6.41,3.2
2004,8,9,36.9983,27.6606,7.93,3.1
2004,8,9,36.8919,27.7063,1.0,3.2
2004,8,9,37.6654,38.587,9.76,3.2
2004,8,9,36.9379,27.6977,22.7,3.0
2004,8,9,40.0735,40.9086,12.6,3.0
2004,8,9,37.915,37.6188,7.5,3.8
2004,8,9,36.9961,27.6641,18.9,3.1
2004,8,8,38.6477,26.0021,3.7,3.2
2004,8,8,36.8984,27.7155,18.6,3.0
2004,8,8,38.7098,31.3912,8.6,3.6
2004,8,8,39.9021,33.0361,5.0,3.1
2004,8,8,36.8827,27.7332,7.1,3.2
2004,8,8,36.9454,27.6697,1.4,3.2
2004,8,8,36.8945,27.7018,2.7,3.2
2004,8,8,40.5903,37.1072,36.0,3.0
2004,8,8,36.8947,27.6551,9.0,3.0
2004,8,8,36.9502,27.6873,7.0,3.0
2004,8,8,36.9187,27.8091,13.4,3.2
2004,8,8,36.9235,27.688,9.2,3.0
2004,8,8,36.9155,27.7769,11.3,3.1
2004,8,8,39.6265,42.1732,5.3,3.0
2004,8,8,36.9721,27.6246,8.7,3.3
2004,8,8,36.9005,27.713,10.8,3.1
2004,8,8,37.0036,27.6443,11.4,3.0
2004,8,8,36.8553,27.714,15.6,3.1
2004,8,8,36.9812,27.637,11.6,3.1
2004,8,7,36.8528,27.8075,14.4,3.2
2004,8,7,36.9482,27.7229,16.6,3.2
